%%MatrixMarket matrix coordinate integer general
342 1 1
381 1 1
382 1 1
383 1 2
384 1 3
385 1 4
386 1 4
387 1 4
388 1 4
389 1 4
390 1 4
391 1 4
392 1 4
393 1 3
394 1 3
395 1 3
396 1 4
397 1 2
398 1 2
399 1 2
400 1 3
401 1 3
402 1 3
403 1 4
404 1 4
405 1 4
406 1 4
407 1 3
408 1 5
409 1 4
410 1 4
411 1 4
412 1 4
413 1 3
414 1 3
415 1 3
416 1 3
417 1 3
418 1 1
419 1 1
422 1 1
423 1 1
424 1 1
425 1 1
426 1 1
427 1 1
428 1 1
429 1 2
430 1 2
431 1 2
432 1 2
433 1 2
434 1 2
435 1 2
436 1 2
437 1 2
438 1 3
439 1 2
440 1 2
441 1 3
442 1 2
443 1 2
444 1 2
445 1 2
446 1 3
447 1 3
448 1 2
449 1 2
450 1 2
451 1 2
452 1 2
453 1 3
454 1 5
455 1 6
456 1 6
457 1 6
458 1 6
459 1 6
460 1 6
461 1 5
462 1 5
463 1 4
464 1 2
465 1 1
468 1 1
469 1 1
470 1 1
471 1 1
472 1 2
473 1 2
474 1 2
475 1 2
476 1 2
477 1 2
478 1 1
479 1 1
480 1 1
481 1 2
482 1 3
483 1 3
505 1 2
506 1 2
507 1 2
508 1 2
509 1 2
510 1 2
511 1 2
512 1 2
513 1 2
514 1 2
523 1 1
524 1 1
525 1 1
526 1 1
527 1 1
528 1 1
529 1 1
530 1 1
531 1 1
532 1 1
533 1 1
534 1 1
535 1 1
536 1 1
537 1 1
538 1 1
539 1 1
540 1 1
541 1 1
542 1 1
546 1 1
547 1 1
548 1 1
549 1 1
550 1 1
551 1 1
552 1 1
553 1 1
554 1 1
555 1 1
571 1 1
572 1 1
573 1 1
574 1 1
575 1 1
576 1 1
577 1 1
578 1 1
579 1 1
580 1 1
589 1 1
590 1 1
591 1 1
592 1 1
593 1 1
594 1 1
595 1 1
596 1 1
597 1 1
598 1 2
599 1 1
600 1 2
601 1 3
602 1 1
603 1 1
604 1 1
605 1 1
606 1 1
607 1 1
608 1 1
611 1 1
612 1 1
613 1 1
614 1 1
615 1 1
616 1 1
617 1 1
618 1 1
619 1 1
620 1 2
621 1 1
622 1 1
623 1 1
624 1 2
625 1 2
626 1 3
627 1 3
628 1 3
629 1 3
630 1 2
631 1 2
632 1 2
633 1 2
634 1 1
635 1 1
645 1 1
646 1 1
647 1 1
648 1 1
649 1 2
650 1 2
651 1 2
652 1 2
653 1 2
654 1 2
655 1 1
656 1 1
657 1 1
658 1 1
660 1 1
661 1 1
662 1 1
663 1 1
664 1 1
665 1 1
666 1 1
667 1 1
668 1 1
669 1 1
670 1 1
671 1 2
672 1 2
673 1 2
674 1 2
675 1 3
676 1 3
677 1 3
678 1 3
679 1 3
680 1 3
681 1 2
682 1 2
683 1 2
684 1 2
685 1 1
686 1 2
687 1 2
688 1 2
689 1 2
690 1 1
691 1 1
692 1 1
693 1 1
694 1 1
695 1 1
707 1 2
708 1 2
709 1 2
710 1 2
711 1 2
712 1 2
713 1 2
714 1 2
715 1 2
716 1 2
719 1 1
720 1 1
721 1 1
726 1 1
727 1 2
728 1 2
729 1 2
730 1 2
731 1 2
732 1 2
733 1 2
734 1 2
735 1 2
736 1 1
757 1 2
758 1 2
759 1 3
760 1 3
761 1 3
762 1 3
763 1 3
764 1 3
765 1 3
766 1 3
767 1 1
768 1 1
769 1 1
770 1 1
771 1 1
772 1 1
773 1 3
774 1 3
775 1 3
776 1 3
777 1 3
778 1 3
779 1 2
780 1 2
781 1 2
782 1 2
790 1 1
791 1 1
792 1 1
793 1 1
794 1 2
795 1 2
796 1 2
797 1 2
798 1 2
799 1 2
800 1 1
801 1 1
802 1 1
803 1 1
807 1 2
808 1 3
809 1 3
810 1 3
811 1 5
812 1 5
813 1 5
814 1 6
815 1 3
816 1 2
817 1 2
818 1 2
819 1 2
820 1 2
822 1 1
823 1 2
824 1 2
825 1 2
826 1 2
827 1 2
828 1 2
829 1 2
830 1 4
831 1 5
832 1 4
833 1 3
834 1 3
835 1 3
836 1 3
837 1 3
838 1 3
839 1 3
840 1 1
841 1 1
842 1 1
843 1 1
844 1 1
845 1 1
846 1 1
847 1 1
848 1 1
849 1 1
850 1 1
865 1 1
866 1 1
867 1 1
868 1 2
869 1 2
870 1 2
871 1 2
872 1 2
873 1 2
874 1 2
875 1 1
876 1 1
877 1 1
881 1 1
882 1 1
883 1 1
884 1 1
885 1 1
886 1 1
887 1 1
888 1 1
889 1 1
890 1 1
898 1 1
899 1 1
900 1 2
902 1 1
903 1 1
904 1 2
905 1 2
906 1 2
907 1 2
908 1 2
909 1 2
910 1 2
911 1 2
912 1 1
913 1 1
920 1 1
921 1 1
922 1 1
923 1 1
924 1 1
925 1 1
926 1 1
927 1 1
928 1 1
929 1 1
932 1 1
933 1 2
934 1 2
935 1 2
936 1 2
937 1 2
938 1 3
1 2 2
2 2 2
3 2 2
4 2 2
5 2 2
6 2 2
7 2 2
8 2 2
9 2 2
19 2 2
20 2 3
21 2 5
22 2 6
23 2 8
24 2 8
25 2 8
26 2 9
27 2 9
28 2 9
29 2 7
30 2 6
31 2 4
32 2 3
33 2 1
34 2 1
35 2 1
36 2 2
37 2 2
38 2 2
39 2 4
40 2 4
41 2 4
42 2 4
43 2 4
44 2 5
45 2 7
46 2 5
47 2 5
48 2 8
49 2 6
50 2 6
51 2 6
52 2 7
53 2 7
54 2 6
55 2 4
56 2 4
57 2 4
58 2 1
59 2 1
60 2 1
61 2 1
69 2 1
70 2 1
71 2 1
72 2 1
73 2 1
74 2 1
75 2 1
76 2 1
77 2 1
78 2 1
82 2 1
83 2 1
84 2 1
85 2 1
86 2 2
87 2 2
88 2 2
96 2 1
97 2 3
98 2 3
99 2 3
100 2 3
101 2 3
102 2 3
103 2 3
104 2 3
105 2 3
106 2 2
109 2 1
110 2 5
111 2 5
112 2 5
113 2 5
114 2 5
115 2 5
116 2 5
117 2 5
118 2 5
119 2 5
120 2 1
121 2 1
122 2 1
123 2 1
124 2 3
125 2 5
126 2 14
127 2 14
128 2 14
129 2 15
130 2 15
131 2 16
132 2 16
133 2 16
134 2 14
135 2 12
136 2 3
137 2 3
138 2 3
139 2 1
140 2 1
148 2 1
149 2 1
150 2 1
151 2 3
152 2 3
153 2 3
154 2 7
155 2 7
156 2 7
157 2 4
158 2 4
159 2 2
160 2 1
161 2 1
162 2 1
163 2 1
164 2 1
165 2 1
166 2 2
167 2 1
168 2 1
169 2 1
170 2 1
171 2 3
172 2 3
173 2 3
174 2 3
175 2 3
176 2 2
177 2 2
178 2 3
179 2 3
180 2 3
181 2 2
182 2 6
183 2 6
184 2 6
185 2 6
186 2 8
187 2 8
188 2 7
189 2 16
190 2 16
191 2 17
192 2 21
193 2 21
194 2 21
195 2 21
196 2 19
197 2 20
198 2 20
199 2 12
200 2 13
201 2 12
202 2 4
203 2 5
204 2 5
205 2 7
206 2 7
207 2 10
208 2 12
209 2 12
210 2 11
211 2 15
212 2 16
213 2 15
214 2 15
215 2 14
216 2 15
217 2 11
218 2 9
219 2 8
220 2 8
221 2 3
222 2 2
223 2 2
224 2 2
225 2 1
228 2 2
229 2 2
230 2 2
231 2 2
232 2 2
233 2 2
234 2 2
235 2 2
236 2 2
237 2 5
238 2 5
239 2 5
240 2 5
241 2 5
242 2 5
243 2 5
244 2 5
245 2 5
246 2 5
247 2 2
254 2 6
255 2 11
256 2 13
257 2 13
258 2 13
259 2 13
260 2 13
261 2 14
262 2 14
263 2 14
264 2 8
265 2 3
266 2 1
267 2 4
268 2 6
269 2 6
270 2 6
271 2 7
272 2 8
273 2 13
274 2 17
275 2 18
276 2 18
277 2 15
278 2 15
279 2 2
280 2 2
281 2 2
282 2 2
283 2 3
284 2 3
285 2 3
286 2 3
287 2 3
288 2 2
289 2 1
290 2 1
291 2 1
292 2 1
296 2 1
297 2 1
298 2 1
299 2 1
300 2 1
301 2 1
302 2 1
303 2 1
304 2 1
305 2 1
314 2 1
315 2 1
316 2 1
317 2 1
318 2 2
319 2 2
320 2 2
321 2 2
322 2 2
323 2 3
324 2 2
325 2 2
326 2 2
327 2 2
328 2 1
329 2 1
330 2 1
331 2 1
332 2 1
335 2 2
336 2 2
337 2 2
338 2 3
339 2 3
340 2 3
341 2 3
342 2 3
343 2 3
344 2 3
345 2 1
346 2 1
347 2 1
357 2 1
358 2 1
359 2 1
360 2 2
361 2 2
362 2 2
363 2 2
364 2 2
365 2 2
366 2 4
367 2 3
368 2 3
369 2 3
370 2 2
371 2 2
372 2 2
373 2 2
374 2 2
375 2 2
389 2 1
390 2 1
391 2 1
392 2 1
393 2 1
394 2 1
395 2 1
396 2 1
397 2 4
398 2 4
399 2 4
400 2 4
401 2 4
402 2 5
403 2 4
404 2 6
405 2 6
406 2 4
407 2 4
408 2 3
409 2 3
410 2 6
411 2 7
412 2 6
413 2 9
414 2 7
415 2 7
416 2 7
417 2 7
418 2 7
419 2 7
420 2 4
421 2 3
422 2 3
427 2 1
428 2 1
429 2 2
430 2 2
431 2 2
432 2 3
433 2 3
434 2 3
435 2 3
436 2 3
437 2 2
438 2 2
439 2 1
440 2 1
441 2 1
449 2 1
450 2 2
451 2 2
452 2 2
453 2 2
454 2 2
455 2 2
456 2 2
457 2 3
458 2 3
459 2 2
460 2 1
461 2 1
462 2 1
463 2 2
464 2 2
465 2 3
466 2 4
467 2 3
468 2 3
469 2 3
470 2 3
471 2 3
472 2 3
473 2 2
474 2 2
475 2 1
484 2 3
485 2 3
486 2 3
487 2 4
488 2 4
489 2 4
490 2 1
491 2 1
492 2 2
493 2 4
494 2 4
495 2 4
496 2 4
497 2 3
498 2 3
499 2 3
500 2 3
501 2 3
502 2 2
504 2 2
505 2 2
506 2 4
507 2 4
508 2 4
509 2 10
510 2 10
511 2 10
512 2 11
513 2 11
514 2 9
515 2 9
516 2 7
517 2 7
518 2 7
519 2 5
520 2 5
521 2 6
522 2 5
523 2 5
524 2 5
525 2 5
526 2 5
527 2 5
528 2 8
529 2 5
530 2 5
531 2 4
532 2 4
533 2 5
534 2 6
535 2 6
536 2 6
537 2 6
538 2 3
539 2 2
540 2 5
541 2 5
542 2 5
543 2 4
544 2 3
545 2 3
546 2 3
547 2 3
548 2 3
549 2 3
562 2 1
563 2 3
564 2 4
565 2 4
566 2 4
567 2 4
568 2 8
569 2 8
570 2 8
571 2 8
572 2 7
573 2 5
574 2 4
575 2 5
576 2 5
577 2 5
578 2 2
579 2 2
580 2 3
581 2 3
582 2 3
583 2 3
584 2 3
585 2 2
586 2 2
587 2 2
588 2 1
589 2 1
591 2 1
592 2 1
593 2 1
594 2 1
595 2 1
596 2 1
597 2 1
598 2 2
599 2 2
600 2 2
616 2 3
617 2 3
618 2 3
619 2 3
620 2 3
621 2 4
622 2 4
623 2 4
624 2 4
625 2 4
626 2 1
627 2 1
628 2 1
629 2 1
630 2 1
633 2 1
634 2 1
635 2 1
636 2 1
637 2 1
638 2 1
639 2 1
640 2 2
641 2 2
642 2 2
643 2 2
644 2 2
645 2 2
646 2 2
647 2 3
648 2 3
649 2 3
650 2 3
651 2 3
652 2 3
653 2 2
654 2 2
655 2 2
656 2 2
657 2 1
658 2 1
659 2 1
680 2 1
681 2 1
682 2 1
683 2 1
684 2 1
685 2 1
686 2 2
687 2 3
688 2 3
689 2 3
690 2 2
691 2 2
692 2 2
693 2 3
694 2 3
695 2 3
696 2 3
697 2 2
698 2 2
699 2 2
700 2 2
701 2 3
702 2 3
703 2 2
704 2 2
705 2 2
706 2 1
707 2 1
708 2 1
709 2 1
710 2 1
721 2 11
722 2 9
723 2 10
724 2 9
725 2 11
726 2 11
727 2 6
728 2 6
729 2 6
730 2 6
731 2 4
732 2 4
733 2 2
734 2 2
736 2 1
737 2 3
738 2 3
739 2 3
740 2 3
741 2 3
742 2 7
743 2 7
744 2 8
745 2 13
746 2 13
747 2 11
748 2 12
749 2 18
750 2 20
751 2 21
752 2 17
753 2 18
754 2 17
755 2 12
756 2 11
757 2 11
758 2 11
759 2 8
760 2 7
761 2 8
762 2 8
763 2 7
764 2 7
765 2 7
766 2 8
767 2 8
768 2 7
769 2 4
770 2 3
771 2 2
772 2 2
773 2 2
774 2 2
775 2 2
776 2 1
777 2 1
778 2 1
779 2 1
780 2 1
782 2 2
783 2 2
784 2 2
785 2 2
786 2 2
787 2 2
788 2 2
789 2 2
790 2 2
791 2 2
793 2 1
794 2 2
795 2 2
796 2 2
797 2 2
798 2 3
799 2 4
800 2 4
801 2 7
802 2 8
803 2 7
804 2 6
805 2 7
806 2 7
807 2 7
808 2 9
809 2 8
810 2 8
811 2 5
812 2 7
813 2 7
814 2 7
817 2 1
818 2 1
819 2 1
820 2 1
821 2 3
822 2 3
823 2 3
824 2 4
825 2 5
826 2 5
827 2 4
828 2 4
829 2 4
830 2 4
831 2 2
832 2 2
833 2 2
834 2 1
836 2 2
837 2 2
838 2 2
839 2 4
840 2 4
841 2 4
842 2 8
843 2 8
844 2 8
845 2 8
846 2 6
847 2 6
848 2 6
849 2 6
850 2 7
851 2 7
852 2 3
853 2 3
854 2 4
855 2 5
856 2 5
857 2 5
858 2 5
859 2 3
860 2 2
861 2 2
862 2 2
863 2 3
864 2 2
865 2 4
866 2 4
867 2 4
868 2 4
869 2 4
870 2 4
871 2 4
872 2 4
873 2 3
874 2 3
882 2 5
883 2 10
884 2 13
885 2 13
886 2 13
887 2 13
888 2 13
889 2 18
890 2 18
891 2 18
892 2 14
893 2 9
894 2 6
895 2 6
896 2 8
897 2 9
898 2 9
899 2 4
900 2 4
904 2 1
905 2 1
906 2 1
907 2 1
908 2 1
909 2 1
910 2 1
911 2 1
912 2 1
913 2 1
918 2 1
919 2 2
920 2 3
921 2 4
922 2 4
923 2 4
924 2 4
925 2 5
926 2 5
927 2 5
928 2 4
929 2 3
930 2 2
931 2 1
932 2 1
933 2 1
934 2 1
935 2 4
936 2 5
937 2 7
938 2 7
71 3 1
72 3 1
73 3 1
74 3 1
75 3 1
76 3 1
77 3 1
78 3 1
79 3 1
80 3 1
295 3 1
296 3 1
297 3 1
298 3 1
299 3 1
300 3 1
301 3 1
302 3 1
303 3 1
304 3 1
315 3 1
316 3 1
317 3 1
318 3 1
319 3 1
320 3 1
321 3 1
322 3 1
323 3 1
324 3 1
328 3 1
329 3 1
330 3 1
331 3 1
332 3 1
333 3 1
334 3 1
335 3 1
336 3 1
337 3 2
338 3 1
339 3 1
340 3 1
341 3 1
342 3 1
343 3 1
344 3 1
345 3 1
346 3 1
517 3 1
518 3 1
519 3 1
520 3 1
521 3 1
522 3 1
523 3 1
524 3 1
525 3 1
526 3 1
565 3 1
566 3 1
567 3 1
568 3 1
569 3 1
570 3 1
571 3 1
572 3 1
573 3 1
574 3 1
613 3 1
614 3 1
615 3 1
616 3 1
617 3 1
618 3 1
619 3 1
620 3 1
621 3 1
622 3 1
689 3 1
690 3 1
691 3 1
692 3 1
693 3 1
694 3 1
695 3 1
696 3 1
697 3 1
698 3 1
788 3 1
789 3 1
790 3 1
791 3 1
792 3 1
793 3 1
794 3 1
795 3 1
796 3 1
797 3 1
867 3 1
868 3 1
869 3 1
870 3 1
871 3 1
872 3 1
873 3 1
874 3 1
875 3 2
876 3 2
877 3 1
878 3 1
879 3 1
880 3 1
881 3 1
882 3 1
883 3 1
884 3 1
892 3 1
893 3 1
894 3 1
895 3 1
896 3 1
897 3 1
898 3 1
899 3 1
900 3 1
920 3 1
921 3 1
922 3 1
923 3 1
924 3 1
925 3 1
926 3 1
927 3 1
928 3 1
929 3 1
1 4 1
12 4 4
13 4 4
14 4 4
15 4 4
16 4 4
17 4 6
18 4 7
19 4 7
20 4 8
21 4 8
22 4 4
23 4 5
24 4 5
25 4 5
26 4 5
27 4 4
28 4 3
29 4 3
30 4 2
31 4 4
32 4 4
33 4 3
34 4 3
35 4 3
36 4 3
37 4 2
38 4 2
39 4 2
40 4 2
45 4 2
46 4 2
47 4 2
48 4 2
49 4 2
50 4 2
51 4 2
52 4 2
53 4 2
54 4 2
57 4 1
58 4 1
59 4 1
60 4 1
61 4 1
62 4 1
63 4 1
64 4 4
65 4 5
66 4 7
67 4 8
68 4 8
69 4 8
70 4 8
71 4 8
72 4 8
73 4 8
74 4 7
75 4 6
76 4 4
77 4 2
78 4 2
79 4 3
80 4 3
81 4 4
82 4 4
83 4 4
84 4 3
85 4 3
86 4 3
87 4 3
88 4 3
89 4 6
90 4 6
91 4 9
92 4 10
93 4 12
94 4 13
95 4 14
96 4 13
97 4 11
98 4 12
99 4 11
100 4 11
101 4 7
102 4 6
103 4 3
104 4 2
105 4 2
106 4 3
107 4 3
108 4 2
109 4 3
110 4 4
111 4 6
112 4 6
113 4 6
114 4 6
115 4 5
116 4 5
117 4 6
118 4 11
119 4 10
120 4 11
121 4 9
122 4 10
123 4 12
124 4 13
125 4 14
126 4 13
127 4 12
128 4 9
129 4 10
130 4 9
131 4 9
132 4 8
133 4 6
134 4 5
135 4 4
136 4 4
137 4 4
138 4 2
139 4 4
140 4 4
141 4 4
142 4 4
143 4 7
144 4 7
145 4 9
146 4 9
147 4 9
148 4 9
149 4 6
150 4 5
151 4 8
152 4 9
153 4 6
154 4 6
155 4 6
156 4 8
157 4 5
158 4 1
159 4 1
160 4 2
161 4 2
162 4 1
163 4 1
164 4 1
165 4 1
166 4 1
167 4 1
168 4 1
169 4 1
178 4 1
179 4 1
180 4 1
181 4 1
182 4 1
183 4 1
184 4 1
185 4 1
186 4 1
187 4 1
198 4 1
199 4 1
200 4 1
201 4 1
202 4 1
203 4 1
204 4 1
205 4 1
206 4 1
207 4 3
208 4 2
209 4 4
210 4 4
211 4 4
212 4 4
213 4 4
214 4 4
215 4 5
216 4 6
217 4 4
218 4 4
219 4 2
220 4 2
221 4 2
222 4 2
223 4 2
224 4 2
225 4 1
234 4 1
235 4 1
236 4 3
237 4 3
238 4 3
239 4 3
240 4 3
241 4 3
242 4 3
243 4 3
244 4 2
245 4 2
264 4 1
265 4 1
266 4 1
267 4 1
268 4 2
269 4 2
270 4 2
271 4 2
272 4 3
273 4 3
274 4 2
275 4 2
276 4 4
277 4 5
278 4 4
279 4 1
280 4 1
281 4 1
294 4 1
295 4 1
296 4 1
297 4 1
298 4 2
299 4 2
300 4 2
301 4 2
302 4 2
303 4 2
304 4 1
305 4 3
306 4 3
307 4 3
308 4 2
309 4 2
310 4 3
311 4 3
312 4 3
313 4 3
314 4 3
315 4 1
316 4 1
317 4 1
318 4 1
319 4 1
337 4 1
338 4 1
339 4 1
340 4 1
341 4 1
342 4 1
343 4 1
344 4 1
345 4 1
346 4 1
351 4 2
352 4 2
353 4 3
354 4 3
355 4 3
356 4 3
357 4 3
358 4 3
359 4 3
360 4 3
361 4 1
362 4 3
363 4 2
364 4 2
365 4 2
366 4 2
367 4 2
368 4 2
369 4 2
370 4 2
371 4 2
372 4 1
373 4 1
374 4 1
375 4 1
376 4 1
377 4 5
378 4 5
379 4 5
380 4 5
381 4 7
382 4 6
383 4 8
384 4 8
385 4 8
386 4 8
387 4 4
388 4 5
389 4 7
390 4 7
391 4 5
392 4 5
393 4 5
394 4 5
395 4 6
396 4 6
397 4 2
398 4 2
399 4 2
400 4 2
401 4 3
402 4 3
403 4 6
404 4 5
405 4 5
406 4 5
407 4 6
408 4 6
409 4 6
410 4 6
411 4 5
412 4 5
413 4 2
414 4 2
415 4 3
416 4 3
417 4 2
418 4 2
419 4 2
420 4 2
421 4 2
422 4 2
423 4 1
424 4 3
425 4 2
426 4 2
427 4 2
428 4 2
429 4 2
430 4 2
431 4 2
432 4 2
433 4 2
435 4 1
436 4 1
437 4 1
438 4 1
439 4 1
440 4 1
441 4 1
442 4 1
443 4 1
444 4 1
451 4 1
452 4 1
453 4 1
454 4 2
455 4 2
456 4 2
457 4 2
458 4 2
459 4 2
460 4 2
461 4 1
462 4 2
463 4 2
464 4 1
465 4 1
466 4 1
467 4 1
468 4 1
469 4 1
470 4 1
471 4 1
477 4 1
478 4 1
479 4 1
480 4 1
481 4 1
482 4 1
483 4 1
484 4 5
485 4 5
486 4 5
487 4 3
488 4 2
489 4 2
490 4 2
491 4 3
492 4 2
493 4 2
494 4 1
495 4 1
496 4 1
497 4 1
498 4 1
499 4 1
500 4 1
503 4 1
504 4 1
505 4 1
506 4 1
507 4 1
508 4 1
509 4 1
510 4 1
511 4 1
512 4 1
541 4 1
542 4 1
543 4 1
544 4 1
545 4 1
546 4 1
547 4 1
548 4 1
549 4 1
550 4 1
564 4 1
565 4 1
566 4 1
567 4 1
568 4 1
569 4 1
570 4 1
571 4 1
572 4 1
573 4 1
587 4 1
588 4 1
589 4 1
590 4 1
591 4 1
592 4 1
593 4 5
594 4 5
595 4 5
596 4 5
597 4 4
598 4 5
599 4 5
600 4 5
601 4 2
602 4 2
603 4 2
604 4 3
605 4 2
606 4 2
607 4 2
608 4 2
609 4 2
610 4 1
611 4 1
612 4 1
613 4 1
617 4 2
618 4 2
619 4 4
620 4 4
621 4 4
622 4 4
623 4 4
624 4 4
625 4 4
626 4 4
627 4 2
628 4 2
634 4 2
635 4 2
636 4 2
637 4 2
638 4 2
639 4 2
640 4 2
641 4 2
642 4 2
643 4 2
646 4 1
647 4 1
648 4 2
649 4 2
650 4 2
651 4 2
652 4 2
653 4 2
654 4 2
655 4 2
656 4 1
657 4 3
658 4 2
659 4 2
660 4 2
661 4 2
662 4 2
663 4 2
664 4 2
665 4 2
666 4 2
674 4 1
675 4 1
676 4 1
677 4 1
678 4 1
679 4 1
680 4 2
681 4 2
682 4 2
683 4 2
684 4 1
685 4 1
686 4 1
687 4 1
688 4 1
689 4 1
700 4 1
701 4 1
702 4 1
703 4 1
704 4 1
705 4 1
706 4 1
707 4 1
708 4 1
709 4 1
721 4 6
722 4 2
723 4 1
724 4 1
755 4 1
756 4 2
757 4 4
758 4 4
759 4 4
760 4 4
761 4 4
762 4 4
763 4 4
764 4 4
765 4 3
766 4 2
769 4 1
770 4 1
771 4 1
772 4 1
773 4 1
774 4 1
775 4 1
776 4 1
777 4 1
778 4 2
779 4 1
780 4 1
781 4 1
782 4 3
783 4 3
784 4 3
785 4 3
786 4 3
787 4 3
788 4 2
789 4 2
790 4 2
791 4 2
795 4 3
796 4 3
797 4 3
798 4 3
799 4 3
800 4 3
801 4 3
802 4 3
803 4 3
804 4 3
805 4 1
806 4 1
807 4 1
808 4 1
809 4 1
810 4 1
811 4 1
812 4 1
813 4 1
814 4 1
815 4 7
816 4 8
817 4 6
818 4 7
819 4 7
820 4 7
821 4 6
822 4 6
823 4 6
824 4 6
825 4 7
826 4 4
827 4 4
828 4 2
829 4 3
830 4 3
831 4 3
832 4 3
833 4 3
834 4 3
835 4 2
836 4 2
837 4 2
838 4 2
839 4 1
866 4 1
867 4 1
868 4 1
869 4 1
870 4 1
871 4 3
872 4 3
873 4 4
874 4 4
875 4 4
876 4 3
877 4 3
878 4 3
879 4 3
880 4 3
881 4 1
882 4 1
890 4 1
891 4 1
892 4 1
893 4 3
894 4 3
895 4 3
896 4 5
897 4 8
898 4 8
899 4 8
900 4 9
901 4 3
902 4 3
903 4 1
904 4 1
905 4 1
906 4 1
907 4 1
908 4 1
909 4 1
910 4 1
911 4 1
932 4 1
933 4 1
934 4 1
935 4 3
936 4 5
937 4 5
938 4 7
1 5 2
2 5 2
3 5 2
15 5 2
16 5 2
17 5 2
18 5 2
19 5 2
20 5 2
21 5 2
22 5 2
23 5 2
24 5 4
25 5 2
26 5 2
27 5 2
28 5 2
29 5 2
30 5 2
31 5 2
32 5 2
33 5 2
97 5 1
98 5 1
99 5 1
100 5 1
101 5 1
102 5 1
103 5 1
104 5 1
105 5 1
106 5 1
112 5 1
113 5 1
114 5 1
115 5 1
116 5 3
117 5 3
118 5 3
119 5 3
120 5 3
121 5 3
122 5 2
123 5 2
124 5 2
125 5 3
126 5 1
127 5 1
128 5 1
129 5 1
130 5 1
131 5 1
132 5 1
133 5 1
134 5 1
139 5 1
140 5 1
141 5 1
142 5 1
143 5 1
144 5 1
145 5 3
146 5 8
147 5 8
148 5 8
149 5 7
150 5 7
151 5 7
152 5 7
153 5 7
154 5 8
155 5 6
156 5 1
157 5 1
158 5 1
166 5 1
167 5 1
168 5 1
169 5 1
170 5 1
171 5 1
172 5 1
173 5 1
174 5 3
175 5 3
176 5 2
177 5 2
178 5 2
179 5 2
180 5 2
181 5 2
182 5 2
183 5 2
198 5 1
199 5 3
200 5 3
201 5 3
202 5 3
203 5 3
204 5 4
205 5 4
206 5 4
207 5 5
208 5 4
209 5 2
210 5 2
211 5 2
212 5 2
