# pfam_scan.pl,  run at Fri Dec 10 13:51:18 2021
#
# Copyright (c) 2009 Genome Research Ltd
# Freely distributed under the GNU 
# General Public License
#
# Authors: Jaina Mistry (jaina@ebi.ac.uk), 
#          Rob Finn (rdf@ebi.ac.uk)
#
# This is free software; you can redistribute it and/or modify it under
# the terms of the GNU General Public License as published by the Free Software
# Foundation; either version 2 of the License, or (at your option) any later version.
# This program is distributed in the hope that it will be useful, but WITHOUT
# ANY WARRANTY; without even the implied warranty of MERCHANTABILITY or FITNESS
# FOR A PARTICULAR PURPOSE. See the GNU General Public License for more
# details.
#
# You should have received a copy of the GNU General Public License along with
# this program. If not, see <http://www.gnu.org/licenses/>. 
# = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = =
#      query sequence file: /nfs/users2/asebe/xgraubove/genomes/annotation_functional/Tadh_long.pep.fasta
#        searching against: /nfs/users2/asebe/xgraubove/data/pfam/Pfam-A.hmm, with cut off --cut_ga
#    resolve clan overlaps: on
#     predict active sites: off
# = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = =
#
# <seq id> <alignment start> <alignment end> <envelope start> <envelope end> <hmm acc> <hmm name> <type> <hmm start> <hmm end> <hmm length> <bit score> <E-value> <significance> <clan>

Tadh_TriadT18273            34    282     27    284 PF00520.32  Ion_trans         Family     9   243   245     90.1   1.3e-25   1 CL0030   
Tadh_TriadT18273           333    556    331    562 PF00520.32  Ion_trans         Family     3   238   245     90.5   9.7e-26   1 CL0030   
Tadh_TriadT18273           835   1110    834   1114 PF00520.32  Ion_trans         Family     2   240   245    128.8     2e-37   1 CL0030   
Tadh_TriadT18273          1157   1241   1156   1255 PF00520.32  Ion_trans         Family     2    88   245     26.6   3.2e-06   1 CL0030   
Tadh_TriadT18815             6    136      1    137 PF00520.32  Ion_trans         Family   123   244   245     78.7   3.8e-22   1 CL0030   
Tadh_TriadT51266            33    100     32    102 PF02257.16  RFX_DNA_binding   Domain     3    70    79     85.9   2.1e-24   1 CL0123   
Tadh_TriadT51268            55    144     22    145 PF00583.26  Acetyltransf_1    Family    29   116   117     64.2   1.3e-17   1 CL0257   
Tadh_TriadT49541           166    484    162    485 PF03104.20  DNA_pol_B_exo1    Family     5   336   337    151.7   2.7e-44   1 CL0219   
Tadh_TriadT49541           538    984    536    984 PF00136.22  DNA_pol_B         Family     3   459   459    396.0    2e-118   1 CL0194   
Tadh_TriadT49541          1025   1193   1022   1193 PF08996.11  zf-DNA_Pol        Domain     4   186   186    144.5     3e-42   1 No_clan  
Tadh_TriadT51271           264    352    262    352 PF18808.2   Importin_rep_4    Repeat     3    90    90     91.3   3.8e-26   1 No_clan  
Tadh_TriadT51271           367    421    367    421 PF13513.7   HEAT_EZ           Repeat     1    55    55     32.8   7.2e-08   1 CL0020   
Tadh_TriadT51271           747    855    747    856 PF18829.2   Importin_rep_6    Repeat     1   109   110    110.6   4.7e-32   1 CL0020   
Tadh_TriadT18708           357    497    356    506 PF05729.13  NACHT             Domain     2   139   166     45.3   8.7e-12   1 CL0023   
Tadh_hyp_clust10146.t1     380    421    380    421 PF00400.33  WD40              Repeat     1    38    38     14.7     0.043   1 CL0186   
Tadh_TriadT63161             3    332      2    332 PF08569.12  Mo25              Family     2   328   328    464.4  2.2e-139   1 CL0020   
Tadh_TriadT19832            13    141     13    141 PF01467.27  CTP_transf_like   Domain     1   143   143     96.1     2e-27   1 CL0039   
Tadh_TriadT19304             8    133      8    134 PF01467.27  CTP_transf_like   Domain     1   142   143     83.9   1.2e-23   1 CL0039   
Tadh_TriadT18459             5    110      4    111 PF01776.18  Ribosomal_L22e    Family     2   108   109    155.4   5.6e-46   1 No_clan  
Tadh_TriadT51283            30    647     30    647 PF00888.23  Cullin            Family     1   619   619    728.6  7.2e-219   1 No_clan  
Tadh_TriadT51283           658    713    653    714 PF10557.10  Cullin_Nedd8      Domain     7    62    63     74.4   5.6e-21   1 CL0123   
Tadh_TriadT20253            18    164     16    165 PF00857.21  Isochorismatase   Family     3   174   175     97.4   1.1e-27   1 No_clan  
Tadh_TriadT63455            32    288     32    289 PF01650.19  Peptidase_C13     Family     1   255   256    351.7  2.3e-105   1 CL0093   
Tadh_TriadT8170             10     80      6     81 PF00173.29  Cyt-b5            Domain     5    73    74     60.3   1.5e-16   1 No_clan  
Tadh_TriadT51287            61    357     61    358 PF01866.18  Diphthamide_syn   Family     1   301   302    299.7   2.5e-89   1 No_clan  
Tadh_TriadT51288           200    241    186    241 PF10453.10  NUFIP1            Family    12    53    53     61.7   4.2e-17   1 No_clan  
Tadh_TriadT19119            40    108     39    109 PF00076.23  RRM_1             Domain     2    69    70     61.1   6.6e-17   1 CL0221   
Tadh_TriadT51290            22    104     10    104 PF12796.8   Ank_2             Repeat    13    83    83     31.8   1.6e-07   1 CL0465   
Tadh_TriadT51290           142    193    140    193 PF13637.7   Ank_4             Repeat     3    55    55     34.8   1.7e-08   1 CL0465   
Tadh_TriadT51290           253    308    253    308 PF13857.7   Ank_5             Repeat     1    56    56     37.6   1.9e-09   1 CL0465   
Tadh_TriadT36865            28    342     28    342 PF00648.22  Peptidase_C2      Family     1   297   297    398.1  1.9e-119   1 CL0125   
Tadh_TriadT36865           362    486    362    486 PF01067.23  Calpain_III       Domain     1   135   135    116.7   9.8e-34   1 CL0202   
Tadh_TriadT36865           518    604    516    615 PF00168.31  C2                Domain     3    90   103     45.7   6.3e-12   1 CL0154   
Tadh_TriadT51292           404    501    403    501 PF07850.15  Renin_r           Family     2   100   100    102.0   2.2e-29   1 No_clan  
Tadh_TriadT19156             3     52      2     52 PF00018.29  SH3_1             Domain     2    48    48     40.8   1.3e-10   1 CL0010   
Tadh_TriadT19156            93    271     93    271 PF00621.21  RhoGEF            Domain     1   183   183    142.6   1.5e-41   1 No_clan  
Tadh_TriadT49549             4    230      4    230 PF04670.13  Gtr1_RagA         Domain     1   233   233    354.3  2.6e-106   1 CL0023   
Tadh_TriadT49550            14    124     14    124 PF03556.16  Cullin_binding    Family     1   120   120    132.8   7.8e-39   1 CL0220   
Tadh_TriadT51296           203    276    203    276 PF00076.23  RRM_1             Domain     1    70    70     52.8   2.6e-14   1 CL0221   
Tadh_TriadT51296           365    415    364    416 PF01805.21  Surp              Family     2    52    53     66.1     2e-18   1 No_clan  
Tadh_TriadT51296           469    595    467    598 PF04818.14  CID               Domain     3   120   123     36.1   6.5e-09   1 CL0020   
Tadh_TriadT51296           732    775    728    775 PF08312.13  cwf21             Domain     5    44    44     32.3   8.4e-08   1 No_clan  
Tadh_TriadT18281           181    377    181    377 PF08662.12  eIF2A             Family     1   194   194    258.1   5.3e-77   1 CL0186   
Tadh_TriadT49551            70    178     68    180 PF00622.29  SPRY              Family     3   118   120     72.2   3.8e-20   1 CL0004   
Tadh_TriadT51299           277    387    276    387 PF01399.28  PCI               Domain     2   105   105     66.1   3.5e-18   1 CL0123   
Tadh_TriadT18412            24    134     23    134 PF00059.22  Lectin_C          Domain     2   108   108     60.8   1.9e-16   1 CL0056   
Tadh_TriadT18710             5    240      4    241 PF00089.27  Trypsin           Domain     2   220   221    172.2   1.4e-50   1 CL0124   
Tadh_TriadT18983             7    102      6    103 PF03645.14  Tctex-1           Family     2   102   103     88.9   2.2e-25   1 No_clan  
Tadh_TriadT63457            53    116     53    116 PF02320.17  UCR_hinge         Family     1    66    66     93.3     8e-27   1 No_clan  
Tadh_TriadT51303           614    789    614    789 PF00621.21  RhoGEF            Domain     1   183   183    131.7   3.4e-38   1 No_clan  
Tadh_TriadT51303           830    922    807    923 PF00169.30  PH                Domain    16   103   105     30.9   3.1e-07   1 CL0266   
Tadh_TriadT51304            44    185     44    185 PF13716.7   CRAL_TRIO_2       Domain     1   139   139     36.3   5.7e-09   1 CL0512   
Tadh_TriadT51304           665    840    665    840 PF00621.21  RhoGEF            Domain     1   183   183    133.5   9.6e-39   1 No_clan  
Tadh_TriadT51304           884    991    861    992 PF00169.30  PH                Domain    17   104   105     32.4     1e-07   1 CL0266   
Tadh_TriadT51306           123    174    122    175 PF08711.12  Med26             Domain     2    52    53     52.1     5e-14   1 No_clan  
Tadh_TriadT20207             9    263      8    263 PF00370.22  FGGY_N            Domain     2   245   245    258.2   7.7e-77   1 CL0108   
Tadh_TriadT20207           272    463    272    464 PF02782.17  FGGY_C            Domain     1   197   198    231.1     1e-68   1 CL0108   
Tadh_TriadT19387             5     86      5     86 PF00178.23  Ets               Domain     1    81    81    113.8   3.4e-33   1 CL0123   
Tadh_TriadT17871             1     67      1     67 PF02198.17  SAM_PNT           Domain    16    80    84     74.3   5.9e-21   1 CL0003   
Tadh_TriadT51312           141    190    140    190 PF05964.15  FYRN              Family     2    51    51     63.0   1.7e-17   1 No_clan  
Tadh_TriadT51312           196    279    196    281 PF05965.15  FYRC              Family     1    82    84     57.3   1.4e-15   1 No_clan  
Tadh_TriadT51313            33    113     20    113 PF04718.16  ATP-synt_G        Family    13   100   100     69.1   4.8e-19   1 No_clan  
Tadh_TriadT51314            42    196     42    203 PF18139.2   LSDAT_euk         Family     1   149   266     56.3   3.2e-15   1 CL0349   
Tadh_TriadT51314           633    781    595    782 PF00520.32  Ion_trans         Family    95   244   245     28.2   1.1e-06   1 CL0030   
Tadh_TriadT17618             7     86      7     86 PF00178.23  Ets               Domain     1    81    81    117.2     3e-34   1 CL0123   
Tadh_TriadT51316             8    234      8    242 PF14817.7   HAUS5             Family     1   220   680     88.9   3.2e-25   1 No_clan  
Tadh_TriadT51316           240    595    234    596 PF14817.7   HAUS5             Family   298   679   680    117.2     9e-34   1 No_clan  
Tadh_TriadT8966              4     82      4     83 PF00178.23  Ets               Domain     1    80    81    122.6   5.9e-36   1 CL0123   
Tadh_TriadT63163            13     80     12     80 PF00690.27  Cation_ATPase_N   Domain     2    69    69     45.1   6.2e-12   1 No_clan  
Tadh_TriadT63163           133    323    132    323 PF00122.21  E1-E2_ATPase      Family     2   181   181    148.6   1.4e-43   1 No_clan  
Tadh_TriadT63163           394    488    394    488 PF13246.7   Cation_ATPase     Family     1    91    91     75.8     2e-21   1 CL0137   
Tadh_TriadT63163           645    696    625    696 PF00702.27  Hydrolase         Domain   160   210   210     27.8   2.8e-06   1 CL0137   
Tadh_TriadT63163           766    976    766    976 PF00689.22  Cation_ATPase_C   Family     1   182   182    155.3   1.3e-45   1 No_clan  
Tadh_TriadT51319            10    114      7    115 PF01398.22  JAB               Family     5   117   118     45.2   8.1e-12   1 CL0366   
Tadh_TriadT51319           187    277    154    278 PF13012.7   MitMem_reg        Family    21   111   112     69.0   4.3e-19   1 No_clan  
Tadh_TriadT36875             1    310      1    310 PF07690.17  MFS_1             Family    48   351   353    115.4   2.7e-33   1 CL0015   
Tadh_TriadT18643             9    352      1    352 PF07690.17  MFS_1             Family    25   353   353    127.4   6.2e-37   1 CL0015   
Tadh_TriadT51322           369    407    366    407 PF02845.17  CUE               Domain     4    42    42     31.8   8.2e-08   1 CL0214   
Tadh_TriadT18816            12    325      1    330 PF01094.29  ANF_receptor      Family    44   343   354    142.8   1.4e-41   1 CL0144   
Tadh_TriadT18816           397    650    397    651 PF00003.23  7tm_3             Family     1   234   236    168.0     3e-49   1 CL0192   
Tadh_TriadT51324            24    334      3    340 PF01094.29  ANF_receptor      Family    51   347   354    129.6   1.5e-37   1 CL0144   
Tadh_TriadT51324           403    656    401    657 PF00003.23  7tm_3             Family     2   235   236    100.8     1e-28   1 CL0192   
Tadh_TriadT51325            57    412     55    417 PF01094.29  ANF_receptor      Family     4   343   354    162.7   1.3e-47   1 CL0144   
Tadh_TriadT51325           483    709    483    728 PF00003.23  7tm_3             Family     1   206   236    139.7   1.3e-40   1 CL0192   
Tadh_TriadT51330             1    353      1    361 PF01094.29  ANF_receptor      Family     8   345   354    184.6   2.8e-54   1 CL0144   
Tadh_TriadT51330           423    565    423    598 PF00003.23  7tm_3             Family     1   129   236     92.6   3.4e-26   1 CL0192   
Tadh_TriadT18196             1    165      1    170 PF03215.16  Rad17             Domain    20   179   186    127.3   6.6e-37   1 CL0023   
Tadh_TriadT36877             6     69      5     71 PF01423.23  LSM               Domain     2    65    67     58.3   4.4e-16   1 CL0527   
Tadh_TriadT51333            55    418     52    423 PF01094.29  ANF_receptor      Family     5   349   354    167.3   5.2e-49   1 CL0144   
Tadh_TriadT51333           481    682    464    683 PF00003.23  7tm_3             Family    53   235   236     89.5   2.9e-25   1 CL0192   
Tadh_TriadT35174             8    105      5    105 PF03297.16  Ribosomal_S25     Family     4   101   101    151.8   5.2e-45   1 CL0123   
Tadh_TriadT51338            70    288     63    288 PF14802.7   TMEM192           Family     9   235   235    169.9   4.8e-50   1 No_clan  
Tadh_TriadT51339            76    235     75    240 PF00270.30  DEAD              Domain     2   170   176    138.1   2.6e-40   1 CL0023   
Tadh_TriadT51339           283    369    260    369 PF00271.32  Helicase_C        Family    22   111   111     84.2   7.6e-24   1 CL0023   
Tadh_TriadT19709             8    244      7    247 PF03029.18  ATP_bind_1        Domain     2   238   241    275.5   4.4e-82   1 CL0023   
Tadh_TriadT7323             27     97     27     97 PF00076.23  RRM_1             Domain     1    70    70     68.0   4.9e-19   1 CL0221   
Tadh_TriadT18639           123    250    122    252 PF04116.14  FA_hydroxylase    Family     2   131   133     85.0   5.6e-24   1 No_clan  
Tadh_wf_g90.t1              39    125     35    144 PF07686.18  V-set             Domain     6    93   109     29.0   9.5e-07   1 CL0011   
Tadh_wf_g90.t1             147    219    147    219 PF13927.7   Ig_3              Domain     1    79    79     35.5   1.1e-08   1 CL0011   
Tadh_wf_g90.t1             332    417    332    419 PF07679.17  I-set             Domain     1    88    90     44.0   1.8e-11   1 CL0011   
Tadh_wf_g90.t1             422    497    422    497 PF13927.7   Ig_3              Domain     1    79    79     41.5   1.5e-10   1 CL0011   
Tadh_wf_g90.t1             619    697    618    703 PF00041.22  fn3               Domain     2    80    85     34.4   2.1e-08   1 CL0159   
Tadh_TriadT51347           179    212    170    212 PF00400.33  WD40              Repeat     9    38    38     18.1    0.0036   1 CL0186   
Tadh_TriadT51347           487    528    485    528 PF00400.33  WD40              Repeat     3    38    38     25.3     2e-05   1 CL0186   
Tadh_TriadT51347           592    627    590    628 PF00400.33  WD40              Repeat     3    37    38     22.0   0.00022   1 CL0186   
Tadh_TriadT51347           675    710    672    710 PF00400.33  WD40              Repeat     4    38    38     16.9    0.0085   1 CL0186   
Tadh_TriadT19129            21     90     21     91 PF00076.23  RRM_1             Domain     1    69    70     56.3   2.2e-15   1 CL0221   
Tadh_TriadT20353            90    434     90    439 PF13868.7   TPH              Coiled-coil     1   346   352    282.3   3.6e-84   1 No_clan  
Tadh_TriadT19198            97    222     93    223 PF01529.21  DHHC              Family     5   133   134    134.5   2.5e-39   1 No_clan  
Tadh_TriadT5116              2     45      1     45 PF13637.7   Ank_4             Repeat    11    55    55     25.6   1.4e-05   1 CL0465   
Tadh_TriadT5116             64    155     64    157 PF12796.8   Ank_2             Repeat     1    81    83     62.6     4e-17   1 CL0465   
Tadh_TriadT5116            160    184    159    184 PF00023.31  Ank               Repeat     2    26    33     19.2    0.0012   1 CL0465   
Tadh_hyp_clust8279.t1        6     68      1     74 PF12796.8   Ank_2             Repeat    24    78    83     34.9   1.7e-08   1 CL0465   
Tadh_hyp_clust8279.t1       72    134     67    140 PF12796.8   Ank_2             Repeat    24    78    83     46.9   3.2e-12   1 CL0465   
Tadh_TriadT51352          1095   1168   1093   1170 PF13424.7   TPR_12            Repeat     3    75    77     49.5     4e-13   1 CL0020   
Tadh_TriadT51352          1221   1296   1221   1297 PF13424.7   TPR_12            Repeat     1    76    77     34.0   2.8e-08   1 CL0020   
Tadh_TriadT51352          1306   1377   1305   1379 PF13424.7   TPR_12            Repeat     2    73    77     38.9   7.9e-10   1 CL0020   
Tadh_TriadT51353             2    491      1    491 PF06638.12  Strabismus        Family    31   504   504    438.1  4.1e-131   1 No_clan  
Tadh_TriadT51354           952   1008    918   1043 PF15255.7   CAP-ZIP_m         Family    48   101   139     34.9   1.6e-08   1 No_clan  
Tadh_TriadT14574           201    277    115    278 PF07147.13  PDCD9             Family   342   420   447     36.9   2.4e-09   1 CL0236   
Tadh_TriadT51356             7     92      7     93 PF15874.6   Il2rg             Family     1    90    91     94.7     3e-27   1 No_clan  
Tadh_TriadT51357            23    119     23    119 PF07679.17  I-set             Domain     1    90    90     54.0   1.3e-14   1 CL0011   
Tadh_TriadT51357           124    225    123    225 PF07679.17  I-set             Domain     2    90    90     48.8   5.8e-13   1 CL0011   
Tadh_TriadT51357           230    314    230    314 PF00041.22  fn3               Domain     1    85    85     48.2   1.1e-12   1 CL0159   
Tadh_TriadT51357           329    412    328    413 PF00041.22  fn3               Domain     2    84    85     47.9   1.3e-12   1 CL0159   
Tadh_TriadT51357           428    513    427    513 PF00041.22  fn3               Domain     2    85    85     45.3   8.1e-12   1 CL0159   
Tadh_TriadT51357           525    606    525    607 PF00041.22  fn3               Domain     1    84    85     27.1   3.9e-06   1 CL0159   
Tadh_TriadT51358            49    204     47    216 PF01094.29  ANF_receptor      Family     3   157   354    101.2   6.2e-29   1 CL0144   
Tadh_TriadT51358           215    381    200    382 PF01094.29  ANF_receptor      Family   195   353   354     46.1   3.7e-12   1 CL0144   
Tadh_TriadT51358           443    690    441    692 PF00003.23  7tm_3             Family     3   234   236    113.7   1.2e-32   1 CL0192   
Tadh_TriadT15826            10     27     10     31 PF00560.34  LRR_1             Repeat     1    18    23      9.7       1.4   1 CL0022   
Tadh_TriadT15826            32     70     32     76 PF12799.8   LRR_4             Repeat     1    38    43     27.3   3.4e-06   1 CL0022   
Tadh_TriadT15826            80    136     78    136 PF13855.7   LRR_8             Repeat     3    61    61     32.9   4.1e-08   1 CL0022   
Tadh_wf_g105.t1             40    409     36    419 PF13520.7   AA_permease_2     Family     6   378   427     75.6   3.5e-21   1 CL0062   
Tadh_wf_g105.t1            567    605    567    607 PF13906.7   AA_permease_C     Domain     1    39    51     38.3     1e-09   1 CL0062   
Tadh_TriadT19226            72    112     72    112 PF07645.16  EGF_CA            Domain     1    42    42     39.0     7e-10   1 CL0001   
Tadh_TriadT19226           114    154    114    156 PF07645.16  EGF_CA            Domain     1    42    42     41.9   8.2e-11   1 CL0001   
Tadh_TriadT51362             2    159      1    160 PF00094.26  VWD               Family    13   156   157     42.0   1.1e-10   1 No_clan  
Tadh_TriadT51362           438    478    438    478 PF07645.16  EGF_CA            Domain     1    42    42     38.2   1.2e-09   1 CL0001   
Tadh_TriadT51362           480    519    480    519 PF07645.16  EGF_CA            Domain     1    42    42     26.9   4.2e-06   1 CL0001   
Tadh_TriadT51362           543    564    543    564 PF12662.8   cEGF              Domain     3    24    24     27.7   1.9e-06   1 CL0001   
Tadh_TriadT51362           582    605    582    605 PF12662.8   cEGF              Domain     1    24    24     37.3   1.9e-09   1 CL0001   
Tadh_TriadT51362           609    640    606    640 PF12947.8   EGF_3             Domain     4    36    36     34.4   1.8e-08   1 CL0001   
Tadh_TriadT19045            92    375     68    390 PF07690.17  MFS_1             Family    22   235   353    100.2   1.2e-28   1 CL0015   
Tadh_TriadT51365           286    326    286    326 PF07645.16  EGF_CA            Domain     1    42    42     38.7   8.3e-10   1 CL0001   
Tadh_TriadT51365           328    367    328    367 PF07645.16  EGF_CA            Domain     1    42    42     27.1   3.6e-06   1 CL0001   
Tadh_TriadT51365           409    448    409    448 PF07645.16  EGF_CA            Domain     1    42    42     38.9   7.3e-10   1 CL0001   
Tadh_TriadT51365           459    488    454    488 PF12947.8   EGF_3             Domain     7    36    36     33.1   4.5e-08   1 CL0001   
Tadh_TriadT51365           494    582    492    598 PF01390.21  SEA               Family     3    90   106     29.7   5.7e-07   1 No_clan  
Tadh_TriadT19863           107    278     65    298 PF00083.25  Sugar_tr          Family    43   214   452     92.4   2.9e-26   1 CL0015   
Tadh_TriadT19863           418    548    395    555 PF07690.17  MFS_1             Family    40   172   353     45.1   6.2e-12   1 CL0015   
Tadh_wf_g111.t1             43     78     34     78 PF00083.25  Sugar_tr          Family   168   203   452     27.0   1.9e-06   1 CL0015   
Tadh_TriadT51368           245    333    245    334 PF06119.15  NIDO              Family     1    87    88     61.5   1.1e-16   1 No_clan  
Tadh_TriadT51368           486    652    483    653 PF00094.26  VWD               Family     4   156   157     68.9   5.7e-19   1 No_clan  
Tadh_TriadT51368           953    976    953    976 PF12662.8   cEGF              Domain     1    24    24     33.9   2.2e-08   1 CL0001   
Tadh_TriadT51368          1053   1092   1053   1092 PF07645.16  EGF_CA            Domain     1    42    42     34.7   1.5e-08   1 CL0001   
Tadh_TriadT51368          1116   1137   1116   1137 PF12662.8   cEGF              Domain     1    24    24     36.3   3.9e-09   1 CL0001   
Tadh_TriadT51368          1190   1268   1189   1276 PF01390.21  SEA               Family     3    83   106     25.0   1.7e-05   1 No_clan  
Tadh_TriadT51368          1290   1332   1290   1332 PF07645.16  EGF_CA            Domain     1    42    42     34.2   2.2e-08   1 CL0001   
Tadh_TriadT51368          1338   1373   1338   1373 PF12947.8   EGF_3             Domain     1    36    36     30.6   2.8e-07   1 CL0001   
Tadh_TriadT19026            52    161     52    161 PF06441.13  EHN               Family     1   108   108    104.8   3.1e-30   1 CL0028   
Tadh_TriadT18652             6    102      4    103 PF05652.13  DcpS              Family     3   103   104     60.2   2.9e-16   1 No_clan  
Tadh_TriadT18652           131    246    131    250 PF11969.9   DcpS_C            Family     1   108   114    111.1     4e-32   1 CL0265   
Tadh_TriadT19400            42    321     42    323 PF03308.17  MeaB              Domain     1   264   267    304.6   4.3e-91   1 CL0023   
Tadh_TriadT19032             4    151      4    151 PF01834.17  XRCC1_N           Domain     1   148   148    216.0   2.2e-64   1 CL0202   
Tadh_TriadT19032           290    351    289    351 PF12738.8   PTCB-BRCT         Family     2    63    63     43.0   3.3e-11   1 CL0459   
Tadh_TriadT19032           509    597    508    597 PF16589.6   BRCT_2            Family     2    84    84     40.0   3.8e-10   1 CL0459   
Tadh_wf_g117.t1             53    310     53    311 PF00001.22  7tm_1             Family     1   262   263     47.4   1.5e-12   1 CL0192   
Tadh_wf_g118.t1             57    141     49    143 PF12796.8   Ank_2             Repeat     7    81    83     51.8   9.2e-14   1 CL0465   
Tadh_wf_g118.t1            160    243    152    245 PF12796.8   Ank_2             Repeat    11    79    83     31.4   2.2e-07   1 CL0465   
Tadh_wf_g119.t1            222    447    221    448 PF13086.7   AAA_11            Domain     2   260   261    197.0   4.8e-58   1 CL0023   
Tadh_wf_g119.t1            456    653    455    654 PF13087.7   AAA_12            Domain     2   198   199    198.1   1.2e-58   1 CL0023   
Tadh_wf_g119.t1            747    806    745    806 PF01424.23  R3H               Domain     3    60    60     48.2   7.7e-13   1 No_clan  
Tadh_wf_g119.t1            929    967    929    969 PF01428.17  zf-AN1            Family     1    38    40     30.4   3.3e-07   1 No_clan  
Tadh_TriadT51376            10    328     10    330 PF14968.7   CCDC84           Coiled-coil     1   339   341    321.0   1.3e-95   1 No_clan  
Tadh_TriadT51377          1214   1315   1213   1324 PF00334.20  NDK               Domain     3   105   135     45.3   8.1e-12   1 No_clan  
Tadh_TriadT63461            87    156     83    157 PF13927.7   Ig_3              Domain     8    76    79     34.1   3.1e-08   1 CL0011   
Tadh_TriadT63461           181    249    176    250 PF13927.7   Ig_3              Domain     8    77    79     31.2   2.4e-07   1 CL0011   
Tadh_TriadT63461           373    451    371    452 PF00041.22  fn3               Domain     3    83    85     45.1   9.6e-12   1 CL0159   
Tadh_TriadT63461           468    546    466    547 PF00041.22  fn3               Domain     3    84    85     60.0   2.1e-16   1 CL0159   
Tadh_TriadT63461           561    644    560    648 PF00041.22  fn3               Domain     2    81    85     50.2   2.4e-13   1 CL0159   
Tadh_TriadT51379            59    116     59    131 PF00076.23  RRM_1             Domain     1    57    70     58.5   4.5e-16   1 CL0221   
Tadh_TriadT51379           166    206    166    215 PF02213.17  GYF               Domain     1    39    45     47.9   7.7e-13   1 CL0673   
Tadh_TriadT51380            50    326     50    326 PF01459.23  Porin_3           Family     1   270   270    222.0     1e-65   1 CL0193   
Tadh_TriadT51381           232    403    232    403 PF15261.7   JHY               Family     1   128   128    143.7   4.5e-42   1 No_clan  
Tadh_TriadT1282              2     88      1     88 PF01562.20  Pep_M12B_propep   Family    48   140   140     61.2   1.2e-16   1 No_clan  
Tadh_TriadT1282            140    340    140    340 PF01421.20  Reprolysin        Domain     1   200   200    166.8   5.6e-49   1 CL0126   
Tadh_TriadT1282            355    426    355    427 PF00200.24  Disintegrin       Domain     1    75    76     69.7   2.9e-19   1 No_clan  
Tadh_TriadT1282            433    550    432    550 PF08516.13  ADAM_CR           Family     2   116   116     89.9   1.5e-25   1 No_clan  
Tadh_TriadT51384            37    295     32    295 PF00001.22  7tm_1             Family     6   263   263     83.3   1.8e-23   1 CL0192   
Tadh_wf_g128.t1            520    864    495    865 PF16014.6   SAP130_C          Family    83   405   406    110.2   1.2e-31   1 No_clan  
