HoiH23_PlH23_006915-RA	ENSP00000265138.3	31.2	317	205	8	1	308	3	315	1.6e-29	129.8
HoiH23_PlH23_006916-RA	ENSP00000265138.3	24.7	320	214	9	9	313	5	312	1.2e-17	90.1
HoiH23_PlH23_006917-RA	ENSP00000265138.3	28.5	379	231	13	2	345	5	378	2.7e-31	135.6
HoiH23_PlH23_006918-RA	ENSP00000265138.3	30.3	314	206	6	3	309	7	314	1.1e-31	136.7
HoiH23_PlH23_006919-RA	ENSP00000265138.3	25.7	377	247	13	6	377	12	360	8.6e-22	104.0
HoiH23_PlH23_006921-RA	ENSP00000265138.3	28.1	417	243	12	5	415	11	376	4.5e-29	128.3
HoiH23_PlH23_006922-RA	ENSP00000368977.1	25.7	307	212	8	7	307	6	302	6.4e-16	84.3
HoiH23_PlH23_006923-RA	ENSP00000265138.3	27.1	380	238	11	2	351	6	376	1.6e-25	116.3
HoiH23_PlH23_006924-RA	ENSP00000265138.3	28.7	324	211	10	2	313	6	321	1.8e-24	112.8
HoiH23_PlH23_006926-RA	ENSP00000265138.3	24.9	233	166	5	110	340	90	315	1.0e-14	80.5
HoiH23_PlH23_006927-RA	ENSP00000363084.3	29.2	195	135	2	117	310	99	291	1.4e-17	90.5
HoiH23_PlH23_006928-RA	ENSP00000264258.3	75.2	113	28	0	16	128	11	123	1.3e-46	184.9
HoiH23_PlH23_011249-RA	ENSP00000448165.2	23.6	229	157	9	26	245	377	596	7.7e-03	42.4
HoiH23_PlH23_007280-RA	ENSP00000352510.7	23.6	1384	784	36	17	1195	8	1322	3.3e-67	256.5
HoiH23_PlH23_007281-RA	ENSP00000220496.4	29.1	309	147	8	1	250	3	298	5.4e-22	104.0
HoiH23_PlH23_007282-RA	ENSP00000346549.3	32.8	232	153	2	180	410	177	406	2.9e-33	142.1
HoiH23_PlH23_007283-RA	ENSP00000228495.6	67.5	255	77	3	12	266	27	275	9.1e-97	352.8
HoiH23_PlH23_007284-RA	ENSP00000378809.3	68.3	123	39	0	18	140	10	132	3.5e-39	160.2
HoiH23_PlH23_007285-RA	ENSP00000252951.2	27.5	142	96	4	11	148	2	140	8.3e-10	62.8
HoiH23_PlH23_007286-RA	ENSP00000216500.5	38.8	312	177	6	6	311	5	308	6.5e-47	187.2
HoiH23_PlH23_007287-RA	ENSP00000379734.1	44.9	69	34	2	50	114	70	138	1.5e-07	55.5
HoiH23_PlH23_007288-RA	ENSP00000503683.1	47.2	587	309	1	64	649	2	588	5.4e-162	570.5
HoiH23_PlH23_007290-RA	ENSP00000294168.3	23.4	376	225	8	21	345	3	366	5.9e-21	101.3
HoiH23_PlH23_007291-RA	ENSP00000457963.1	42.6	870	442	15	44	861	48	912	3.3e-159	561.6
HoiH23_PlH23_007292-RA	ENSP00000482315.1	66.9	969	271	7	1	953	1	935	0.0e+00	1228.8
HoiH23_PlH23_007294-RA	ENSP00000303991.5	43.8	315	143	6	1	307	1	289	1.3e-07	56.6
HoiH23_PlH23_007295-RA	ENSP00000267430.5	28.7	2034	1107	56	71	1836	74	2031	2.5e-185	649.4
HoiH23_PlH23_007296-RA	ENSP00000300128.4	32.6	276	176	3	1	272	166	435	3.9e-34	144.4
HoiH23_PlH23_007297-RA	ENSP00000333926.6	38.7	1363	747	20	22	1331	100	1427	1.8e-249	862.1
HoiH23_PlH23_011616-RA	ENSP00000459533.1	29.9	147	96	4	69	208	14	160	1.5e-09	62.4
HoiH23_PlH23_011548-RA	ENSP00000360497.2	58.7	298	107	4	4	295	31	318	3.4e-95	347.4
HoiH23_PlH23_009315-RA	ENSP00000353059.2	23.7	552	368	18	21	550	19	539	1.4e-31	138.3
HoiH23_PlH23_009316-RA	ENSP00000440485.1	48.1	206	98	2	1	197	18	223	9.2e-49	192.6
HoiH23_PlH23_009317-RA	ENSP00000307822.6	25.4	342	213	9	17	326	104	435	1.9e-20	99.4
HoiH23_PlH23_009318-RA	ENSP00000307822.6	25.4	331	224	9	6	318	119	444	2.5e-19	95.5
HoiH23_PlH23_009319-RA	ENSP00000307822.6	29.3	300	191	6	51	334	149	443	3.2e-20	98.6
HoiH23_PlH23_009320-RA	ENSP00000307822.6	26.6	305	207	5	40	330	156	457	2.9e-21	102.1
HoiH23_PlH23_009321-RA	ENSP00000413415.2	57.7	312	126	2	105	410	157	468	3.4e-106	384.4
HoiH23_PlH23_009322-RA	ENSP00000357052.3	53.2	387	175	3	7	393	151	531	1.6e-117	422.2
HoiH23_PlH23_009323-RA	ENSP00000258042.1	25.7	241	159	7	18	248	51	281	4.3e-08	58.2
HoiH23_PlH23_009324-RA	ENSP00000257254.3	25.8	306	194	10	6	296	26	313	1.0e-07	57.0
HoiH23_PlH23_009326-RA	ENSP00000278597.5	30.1	146	99	2	34	178	41	184	1.7e-05	49.7
HoiH23_PlH23_009327-RA	ENSP00000353788.1	25.5	290	194	10	34	314	61	337	7.5e-09	60.8
HoiH23_PlH23_009328-RA	ENSP00000306662.3	28.8	153	92	6	40	184	57	200	1.1e-04	47.0
HoiH23_PlH23_009329-RA	ENSP00000352839.1	24.0	292	202	8	40	323	67	346	1.1e-07	57.0
HoiH23_PlH23_009330-RA	ENSP00000415813.2	29.6	115	67	5	304	408	57	167	9.0e-06	50.8
HoiH23_PlH23_008960-RA	ENSP00000354724.5	32.1	190	101	5	8	194	71	235	6.3e-18	90.1
HoiH23_PlH23_008961-RA	ENSP00000338845.4	52.3	44	20	1	16	58	113	156	2.9e-06	49.7
HoiH23_PlH23_008962-RA	ENSP00000354724.5	50.6	162	62	4	3	150	70	227	2.1e-35	147.9
HoiH23_PlH23_008963-RA	ENSP00000244227.3	69.8	53	16	0	122	174	103	155	2.6e-15	81.3
HoiH23_PlH23_008964-RA	ENSP00000368579.2	47.2	108	52	2	6	113	17	119	1.2e-21	101.7
HoiH23_PlH23_008965-RA	ENSP00000402679.1	24.1	245	186	0	675	919	681	925	7.0e-16	85.9
HoiH23_PlH23_008966-RA	ENSP00000272348.2	65.8	76	26	0	1	76	1	76	6.0e-25	112.1
HoiH23_PlH23_008967-RA	ENSP00000298999.3	28.6	217	134	6	119	331	511	710	2.9e-10	65.5
HoiH23_PlH23_008968-RA	ENSP00000366314.3	32.8	1218	676	26	43	1167	32	1199	4.0e-174	611.7
HoiH23_PlH23_008969-RA	ENSP00000304044.6	34.7	150	91	4	184	328	61	208	3.7e-16	85.1
HoiH23_PlH23_008970-RA	ENSP00000333900.5	26.6	241	100	9	15	240	21	199	2.5e-11	70.1
HoiH23_PlH23_011255-RA	ENSP00000491102.1	56.7	30	13	0	167	196	385	414	5.4e-03	41.6
HoiH23_PlH23_011256-RA	ENSP00000254958.4	22.2	275	187	7	69	320	872	1142	3.0e-13	75.9
HoiH23_PlH23_010627-RA	ENSP00000303174.6	26.6	199	129	5	10	193	15	211	1.9e-06	52.0
HoiH23_PlH23_010628-RA	ENSP00000357177.3	24.0	800	530	20	93	844	348	1117	1.4e-50	200.7
HoiH23_PlH23_010629-RA	ENSP00000333900.5	27.2	239	164	6	10	240	277	513	3.3e-23	108.2
HoiH23_PlH23_010624-RA	ENSP00000252542.3	34.1	135	79	2	193	327	366	490	1.4e-14	80.9
HoiH23_PlH23_010625-RA	ENSP00000354561.2	28.9	336	206	11	517	821	1182	1515	1.4e-22	108.2
HoiH23_PlH23_010626-RA	ENSP00000368565.3	47.0	606	299	8	14	612	18	608	1.7e-109	396.0
HoiH23_PlH23_011671-RA	ENSP00000265164.2	34.0	294	170	7	101	383	8	288	5.5e-34	144.4
HoiH23_PlH23_009833-RA	ENSP00000259455.2	32.6	677	424	6	40	691	74	743	2.8e-103	375.6
HoiH23_PlH23_009834-RA	ENSP00000259455.2	31.7	728	456	12	41	740	74	788	2.4e-100	365.9
HoiH23_PlH23_009837-RA	ENSP00000278412.2	54.2	432	195	2	4	435	3	431	1.1e-133	476.5
HoiH23_PlH23_009838-RA	ENSP00000302657.3	24.6	280	132	8	246	522	215	418	2.3e-09	63.2
HoiH23_PlH23_009839-RA	ENSP00000225719.4	29.4	1026	554	21	44	1047	502	1379	7.3e-113	407.9
HoiH23_PlH23_009842-RA	ENSP00000374328.4	28.9	239	161	5	46	277	98	334	7.5e-28	123.6
HoiH23_PlH23_009843-RA	ENSP00000374328.4	31.4	245	152	4	51	285	96	334	2.7e-33	141.7
HoiH23_PlH23_009844-RA	ENSP00000374328.4	32.7	245	149	4	52	286	96	334	2.1e-33	142.1
HoiH23_PlH23_009845-RA	ENSP00000374328.4	38.0	108	62	2	67	174	232	334	1.4e-16	85.5
HoiH23_PlH23_009846-RA	ENSP00000374328.4	41.5	94	54	1	19	112	242	334	3.2e-17	87.0
HoiH23_PlH23_011806-RA	ENSP00000313572.2	51.9	389	177	4	31	414	14	397	3.6e-108	391.3
HoiH23_PlH23_006776-RA	ENSP00000504707.1	31.5	216	112	6	360	573	381	562	6.8e-18	91.7
HoiH23_PlH23_006777-RA	ENSP00000473411.1	37.5	104	61	2	62	163	22	123	5.9e-17	86.7
HoiH23_PlH23_006779-RA	ENSP00000349205.3	44.6	1385	682	22	1	1328	1	1357	0.0e+00	1107.0
HoiH23_PlH23_006780-RA	ENSP00000396896.2	28.0	214	124	6	50	241	22	227	2.0e-11	68.9
HoiH23_PlH23_006781-RA	ENSP00000488940.1	47.4	289	144	4	42	330	27	307	1.6e-77	288.9
HoiH23_PlH23_006782-RA	ENSP00000367873.1	63.0	508	186	2	16	522	5	511	1.9e-193	674.9
HoiH23_PlH23_006783-RA	ENSP00000295797.4	62.6	575	209	3	6	576	24	596	1.6e-218	758.1
HoiH23_PlH23_006784-RA	ENSP00000386491.1	32.4	74	39	1	1062	1135	1190	1252	3.0e-03	43.9
HoiH23_PlH23_006785-RA	ENSP00000271628.8	85.2	229	32	1	1	229	1	227	1.8e-112	404.8
HoiH23_PlH23_006786-RA	ENSP00000504595.1	68.5	203	38	2	1	203	1	177	2.3e-79	294.3
HoiH23_PlH23_006787-RA	ENSP00000258417.5	46.8	669	326	9	9	662	3	656	5.2e-142	504.6
HoiH23_PlH23_006789-RA	ENSP00000325562.6	50.0	66	33	0	14	79	2	67	3.6e-13	73.2
HoiH23_PlH23_006790-RA	ENSP00000489161.1	37.9	66	40	1	53	118	243	307	2.8e-07	54.3
HoiH23_PlH23_006791-RA	ENSP00000061240.2	30.5	282	178	6	579	855	617	885	2.9e-30	134.8
HoiH23_PlH23_006793-RA	ENSP00000265077.3	51.4	35	17	0	221	255	3091	3125	1.0e-06	54.7
HoiH23_PlH23_011814-RA	ENSP00000500240.1	37.3	59	23	1	46	104	1054	1098	9.3e-03	38.9
HoiH23_PlH23_008741-RA	ENSP00000481080.2	44.4	1352	699	12	120	1436	107	1440	0.0e+00	1083.9
HoiH23_PlH23_008742-RA	ENSP00000483316.1	38.7	1553	869	17	15	1527	22	1531	9.1e-290	996.1
HoiH23_PlH23_008743-RA	ENSP00000483316.1	40.7	1543	841	17	24	1517	14	1531	0.0e+00	1115.5
HoiH23_PlH23_008744-RA	ENSP00000491876.2	32.1	162	106	3	1	160	1	160	1.8e-11	68.6
HoiH23_PlH23_008745-RA	ENSP00000234111.4	42.2	398	212	5	5	391	38	428	4.5e-84	310.8
HoiH23_PlH23_008751-RA	ENSP00000296498.3	25.4	272	132	10	179	427	136	359	2.2e-14	80.1
HoiH23_PlH23_010368-RA	ENSP00000225969.4	45.6	114	49	2	22	122	22	135	4.0e-16	83.6
HoiH23_PlH23_010369-RA	ENSP00000307822.6	24.7	332	212	9	5	307	122	444	2.0e-08	59.3
HoiH23_PlH23_010375-RA	ENSP00000307822.6	25.5	321	212	8	10	313	142	452	2.8e-05	48.9
HoiH23_PlH23_008824-RA	ENSP00000320567.5	37.5	88	53	1	6	91	11	98	1.3e-10	64.7
HoiH23_PlH23_008825-RA	ENSP00000362962.1	27.6	348	231	4	184	513	220	564	1.8e-24	115.2
HoiH23_PlH23_008826-RA	ENSP00000341342.3	28.5	411	268	9	1	392	71	474	2.3e-38	159.5
HoiH23_PlH23_008827-RA	ENSP00000362386.3	35.2	463	299	1	167	629	55	516	1.1e-89	330.5
HoiH23_PlH23_008828-RA	ENSP00000361052.3	32.6	536	320	14	113	629	112	625	1.6e-81	303.1
HoiH23_PlH23_008829-RA	ENSP00000250237.4	63.4	385	139	2	21	403	18	402	5.1e-147	520.0
HoiH23_PlH23_008831-RA	ENSP00000364204.3	38.2	359	199	9	194	543	217	561	9.7e-56	217.2
HoiH23_PlH23_008832-RA	ENSP00000351446.3	87.7	301	37	0	22	322	33	333	2.3e-33	142.1
HoiH23_PlH23_008833-RA	ENSP00000233969.2	41.2	495	260	5	1	494	113	577	1.6e-92	340.1
HoiH23_PlH23_008834-RA	ENSP00000271588.4	25.3	748	492	20	652	1383	4803	5499	2.1e-15	84.7
HoiH23_PlH23_008835-RA	ENSP00000397636.2	41.9	124	71	1	3	126	4	126	1.2e-22	105.1
HoiH23_PlH23_008836-RA	ENSP00000357858.4	65.6	326	110	2	1	326	1	324	7.8e-122	436.0
HoiH23_PlH23_008837-RA	ENSP00000357002.3	36.4	110	67	3	2	109	11	119	1.8e-13	75.5
HoiH23_PlH23_010489-RA	ENSP00000397881.2	43.2	74	42	0	1	74	1	74	3.7e-06	49.7
HoiH23_PlH23_010490-RA	ENSP00000327255.3	49.6	399	162	7	1	394	74	438	1.7e-99	362.1
HoiH23_PlH23_010491-RA	ENSP00000450749.1	42.3	307	165	6	8	305	13	316	4.2e-56	217.6
HoiH23_PlH23_010493-RA	ENSP00000313953.4	38.7	817	443	13	42	838	33	811	6.5e-99	361.3
HoiH23_PlH23_009002-RA	ENSP00000369643.2	25.3	225	135	8	110	310	30	245	9.9e-05	47.4
HoiH23_PlH23_009003-RA	ENSP00000397561.2	30.1	83	53	2	83	163	105	184	5.1e-03	40.4
HoiH23_PlH23_009005-RA	ENSP00000448387.2	46.2	593	257	14	5	539	6	594	4.2e-118	424.5
HoiH23_PlH23_009006-RA	ENSP00000260649.6	29.0	590	364	17	166	724	84	649	7.4e-64	244.6
HoiH23_PlH23_009007-RA	ENSP00000391456.1	31.0	600	392	10	145	740	131	712	5.4e-78	291.6
HoiH23_PlH23_009008-RA	ENSP00000265138.3	28.8	319	198	12	1	299	3	312	9.8e-27	120.2
HoiH23_PlH23_009010-RA	ENSP00000386088.2	25.9	748	471	23	935	1641	1048	1753	2.5e-55	217.6
HoiH23_PlH23_009011-RA	ENSP00000345889.5	23.5	362	254	8	268	618	297	646	2.2e-20	100.5
HoiH23_PlH23_007159-RA	ENSP00000248041.6	28.6	483	288	15	41	483	54	519	1.8e-42	172.9
HoiH23_PlH23_007162-RA	ENSP00000477567.1	30.6	454	272	14	63	498	88	516	1.7e-51	203.0
HoiH23_PlH23_007164-RA	ENSP00000378524.1	36.1	194	124	0	72	265	45	238	5.5e-26	119.0
HoiH23_PlH23_007165-RA	ENSP00000360850.1	56.2	203	84	2	74	271	66	268	1.3e-59	229.2
HoiH23_PlH23_007166-RA	ENSP00000250124.6	39.7	229	138	0	13	241	17	245	6.5e-41	166.8
HoiH23_PlH23_007167-RA	ENSP00000359904.3	42.6	235	125	4	3	228	6	239	8.5e-41	166.4
HoiH23_PlH23_007169-RA	ENSP00000350616.5	43.7	501	248	7	8	506	5	473	1.5e-119	429.1
HoiH23_PlH23_007170-RA	ENSP00000493848.1	52.0	150	67	2	77	221	65	214	2.2e-38	158.3
HoiH23_PlH23_007171-RA	ENSP00000356579.3	24.0	2024	1249	55	1068	2974	1250	3100	1.3e-26	122.9
HoiH23_PlH23_007172-RA	ENSP00000428787.1	63.4	418	150	2	1	416	1	417	3.1e-163	573.9
HoiH23_PlH23_007173-RA	ENSP00000281081.7	58.8	291	102	3	36	319	37	316	1.8e-91	335.1
HoiH23_PlH23_007174-RA	ENSP00000360777.3	39.7	473	254	7	192	650	188	643	5.0e-88	324.7
HoiH23_PlH23_007175-RA	ENSP00000319851.5	36.4	571	316	10	19	579	41	574	3.9e-92	338.2
HoiH23_PlH23_007176-RA	ENSP00000449257.1	42.9	161	63	1	143	274	45	205	4.2e-32	137.9
HoiH23_PlH23_007177-RA	ENSP00000319851.5	32.2	618	324	17	43	651	41	572	5.3e-69	261.5
HoiH23_PlH23_007178-RA	ENSP00000319851.5	35.9	569	319	13	43	602	41	572	6.8e-87	320.9
HoiH23_PlH23_009689-RA	ENSP00000428151.1	27.9	420	255	10	558	934	446	860	8.6e-26	118.6
HoiH23_PlH23_009690-RA	ENSP00000428151.1	30.3	611	406	10	509	1106	257	860	1.0e-33	145.2
HoiH23_PlH23_009691-RA	ENSP00000262209.4	25.0	480	300	12	652	1076	597	1071	1.4e-18	94.7
HoiH23_PlH23_009692-RA	ENSP00000428151.1	29.5	607	374	13	465	1025	262	860	9.6e-25	115.2
HoiH23_PlH23_011277-RA	ENSP00000448165.2	25.2	413	270	14	144	539	126	516	4.5e-24	112.8
HoiH23_PlH23_011371-RA	ENSP00000236671.2	42.7	386	192	7	1	357	24	409	6.8e-87	320.1
HoiH23_PlH23_011372-RA	ENSP00000314458.8	25.9	201	125	4	4	193	2	189	9.1e-17	86.3
HoiH23_PlH23_011373-RA	ENSP00000258737.7	33.3	141	92	2	1	141	1	139	1.3e-19	95.5
HoiH23_PlH23_011733-RA	ENSP00000352071.4	35.4	130	76	4	2	130	714	836	3.0e-15	81.3
HoiH23_PlH23_011475-RA	ENSP00000448998.1	31.8	437	267	13	51	467	95	520	1.6e-51	203.0
HoiH23_PlH23_005559-RA	ENSP00000432609.1	58.2	91	36	1	14	102	252	342	7.6e-29	125.6
HoiH23_PlH23_005560-RA	ENSP00000310749.3	88.0	192	23	0	1	192	1	192	8.8e-97	352.1
HoiH23_PlH23_005561-RA	ENSP00000342778.4	44.2	532	202	8	1	445	1	524	2.0e-75	282.3
HoiH23_PlH23_005562-RA	ENSP00000351990.4	54.8	533	234	3	86	612	6	537	8.2e-173	606.3
HoiH23_PlH23_005563-RA	ENSP00000335060.3	29.6	301	165	9	92	380	105	370	1.2e-28	126.7
HoiH23_PlH23_005564-RA	ENSP00000229003.3	42.2	275	144	10	19	282	94	364	1.9e-47	188.7
HoiH23_PlH23_005565-RA	ENSP00000322180.4	42.3	357	195	4	38	385	36	390	5.1e-80	297.4
HoiH23_PlH23_005566-RA	ENSP00000286234.5	37.6	378	197	8	17	360	32	404	5.7e-65	247.3
HoiH23_PlH23_005568-RA	ENSP00000306548.3	44.9	167	90	1	1	165	1	167	3.6e-38	157.1
HoiH23_PlH23_005569-RA	ENSP00000288861.4	40.8	142	76	2	19	160	41	174	3.7e-24	110.5
HoiH23_PlH23_005570-RA	ENSP00000333873.6	37.1	186	108	5	3	183	2	183	2.8e-26	117.9
HoiH23_PlH23_005571-RA	ENSP00000359581.4	29.3	259	159	9	73	316	75	324	1.1e-17	90.1
HoiH23_PlH23_005572-RA	ENSP00000264852.4	32.0	785	392	14	30	680	51	827	1.3e-107	389.8
HoiH23_PlH23_005573-RA	ENSP00000264852.4	31.5	794	467	22	38	773	50	824	3.4e-83	308.9
HoiH23_PlH23_005574-RA	ENSP00000264852.4	34.9	771	416	19	23	721	51	807	1.3e-116	419.9
HoiH23_PlH23_005575-RA	ENSP00000264852.4	36.5	797	444	19	35	790	52	827	2.9e-130	465.3
HoiH23_PlH23_005576-RA	ENSP00000372218.1	26.0	430	279	10	19	437	24	425	1.0e-31	137.1
HoiH23_PlH23_005579-RA	ENSP00000484253.1	25.5	282	205	3	26	303	52	332	2.8e-16	85.5
HoiH23_PlH23_005580-RA	ENSP00000260643.2	31.4	404	247	12	5	385	8	404	8.7e-43	173.7
HoiH23_PlH23_005581-RA	ENSP00000256383.4	66.9	305	100	1	3	306	4	308	3.6e-113	407.1
HoiH23_PlH23_005582-RA	ENSP00000274192.5	36.7	177	109	3	96	270	84	259	8.9e-31	133.3
HoiH23_PlH23_005583-RA	ENSP00000497690.1	35.3	533	323	8	11	527	8	534	7.5e-82	303.9
HoiH23_PlH23_005584-RA	ENSP00000269221.2	39.1	665	367	8	5	655	6	646	7.7e-129	460.3
HoiH23_PlH23_005585-RA	ENSP00000356355.4	61.6	268	103	0	42	309	28	295	5.5e-96	350.1
HoiH23_PlH23_005586-RA	ENSP00000429022.1	62.1	486	180	4	11	495	11	493	2.5e-172	604.4
HoiH23_PlH23_010063-RA	ENSP00000267377.2	28.6	154	103	3	11	162	48	196	2.9e-07	55.5
HoiH23_PlH23_010066-RA	ENSP00000307822.6	28.1	310	206	8	19	319	146	447	4.5e-17	88.2
HoiH23_PlH23_010068-RA	ENSP00000384869.1	27.4	577	392	10	83	656	20	572	1.1e-47	190.7
HoiH23_PlH23_010069-RA	ENSP00000274008.3	40.8	839	387	16	88	820	59	893	3.2e-164	578.2
HoiH23_PlH23_009823-RA	ENSP00000349437.1	24.2	1839	1103	72	6	1718	606	2279	6.6e-114	412.1
HoiH23_PlH23_009824-RA	ENSP00000283875.5	37.8	283	159	5	15	281	5	286	6.9e-51	200.7
HoiH23_PlH23_009825-RA	ENSP00000265260.3	46.5	43	23	0	120	162	133	175	3.9e-05	47.4
HoiH23_PlH23_009826-RA	ENSP00000308179.4	54.3	933	385	12	1	898	1	927	1.5e-109	396.7
HoiH23_PlH23_009827-RA	ENSP00000448165.2	28.6	447	291	16	18	451	119	550	8.6e-34	145.6
HoiH23_PlH23_011740-RA	ENSP00000356820.4	54.3	116	53	0	1	116	9	124	6.6e-32	136.0
HoiH23_PlH23_010876-RA	ENSP00000483316.1	72.0	232	64	1	3	234	1301	1531	8.1e-89	325.9
HoiH23_PlH23_011505-RA	ENSP00000396218.1	23.8	244	158	9	7	247	29	247	3.7e-04	45.1
HoiH23_PlH23_010822-RA	ENSP00000384871.1	44.9	49	24	1	23	68	269	317	1.5e-05	51.2
HoiH23_PlH23_010823-RA	ENSP00000254958.4	22.6	266	183	7	189	438	867	1125	6.0e-12	72.0
HoiH23_PlH23_006644-RA	ENSP00000494987.1	62.8	417	155	0	792	1208	47	463	6.6e-150	531.2
HoiH23_PlH23_006645-RA	ENSP00000398655.4	33.0	688	362	18	12	674	5	618	9.6e-106	383.6
HoiH23_PlH23_006647-RA	ENSP00000435781.1	28.9	398	253	8	36	420	3	383	6.3e-55	214.2
HoiH23_PlH23_006648-RA	ENSP00000435781.1	34.9	398	223	7	49	440	17	384	1.3e-66	253.1
HoiH23_PlH23_006649-RA	ENSP00000216225.8	95.4	87	4	0	13	99	19	105	1.6e-49	194.1
HoiH23_PlH23_006650-RA	ENSP00000430031.4	44.9	89	48	1	13	101	62	149	1.3e-17	88.2
HoiH23_PlH23_006652-RA	ENSP00000355880.3	34.2	284	173	6	39	313	54	332	7.2e-40	163.7
HoiH23_PlH23_006653-RA	ENSP00000352266.2	30.9	136	85	3	32	160	47	180	6.9e-16	83.2
HoiH23_PlH23_006655-RA	ENSP00000467942.1	30.1	163	104	2	11	167	21	179	7.6e-13	74.7
HoiH23_PlH23_006656-RA	ENSP00000390666.2	34.8	244	153	4	41	280	59	300	2.8e-43	174.9
HoiH23_PlH23_006657-RA	ENSP00000349629.3	30.4	2302	1206	47	60	2198	55	2122	2.7e-279	961.8
HoiH23_PlH23_006658-RA	ENSP00000324701.4	50.8	333	164	0	40	372	27	359	7.9e-94	343.2
HoiH23_PlH23_006659-RA	ENSP00000369271.1	49.9	749	347	5	13	738	2192	2935	8.6e-225	779.2
HoiH23_PlH23_006660-RA	ENSP00000284116.4	33.9	115	72	2	376	487	30	143	2.3e-09	63.5
HoiH23_PlH23_006661-RA	ENSP00000284116.4	27.8	176	114	2	29	204	36	198	2.8e-12	73.2
HoiH23_PlH23_006662-RA	ENSP00000433571.2	25.5	337	220	10	15	336	121	441	4.3e-15	82.8
HoiH23_PlH23_006663-RA	ENSP00000495761.2	56.0	309	131	1	107	415	68	371	1.1e-96	352.8
HoiH23_PlH23_006665-RA	ENSP00000239032.2	26.0	204	127	8	25	217	62	252	1.3e-05	50.1
HoiH23_PlH23_006667-RA	ENSP00000369785.5	62.5	251	92	2	2	251	4	253	2.4e-94	344.4
HoiH23_PlH23_010722-RA	ENSP00000385899.2	22.1	1445	888	68	340	1674	668	1985	3.8e-17	90.9
HoiH23_PlH23_010723-RA	ENSP00000416731.2	23.6	708	433	12	32	646	165	857	5.4e-54	211.8
HoiH23_PlH23_003450-RA	ENSP00000281243.5	57.8	232	98	0	9	240	10	241	1.0e-78	292.4
HoiH23_PlH23_003451-RA	ENSP00000229179.4	40.7	816	445	14	128	930	125	914	1.4e-179	629.4
HoiH23_PlH23_003452-RA	ENSP00000241891.5	26.0	288	204	4	51	329	80	367	1.5e-17	89.7
HoiH23_PlH23_003453-RA	ENSP00000176763.5	54.1	290	132	1	18	306	17	306	3.5e-90	332.4
HoiH23_PlH23_003454-RA	ENSP00000377381.2	43.2	236	118	4	1	233	1	223	2.7e-44	177.9
HoiH23_PlH23_003455-RA	ENSP00000241891.5	26.3	281	199	4	44	317	79	358	1.5e-17	89.7
HoiH23_PlH23_003456-RA	ENSP00000314992.4	23.7	321	220	8	20	332	9	312	2.0e-14	79.3
HoiH23_PlH23_003457-RA	ENSP00000371110.3	37.0	100	58	2	41	135	100	199	3.5e-12	71.6
HoiH23_PlH23_003458-RA	ENSP00000371110.3	34.7	377	218	6	78	451	94	445	1.3e-56	219.9
HoiH23_PlH23_003459-RA	ENSP00000248924.6	35.2	401	251	6	41	437	24	419	1.6e-59	229.6
HoiH23_PlH23_003460-RA	ENSP00000037869.3	33.3	129	83	1	7	135	8	133	7.7e-18	89.4
HoiH23_PlH23_003461-RA	ENSP00000404042.2	65.2	198	68	1	25	221	30	227	2.9e-72	270.8
HoiH23_PlH23_003462-RA	ENSP00000377684.1	22.6	1045	687	30	13	998	31	1012	6.0e-48	192.2
HoiH23_PlH23_003463-RA	ENSP00000422185.2	29.2	630	408	19	100	707	152	765	2.9e-64	246.1
